ID,ORG_NM,CNT_STATE,LATEST_STAGE_NM,PRE_PROCESSING_HEALTH,DART_GEN_HEALTH,DART_REVIEW_HEALTH,SPS_LOAD_HEALTH
128526324,MOUNTAIN STATES MEDICAL GROUP,VA,STOPPED,Red,Green,Red,Green
128526321,FROEDTERT SOUTH INC,WI,STOPPED,Red,Yellow,Red,Green
128519415,Theoria Medical,IN,STOPPED,Green,Green,Green,Green
128517337,mercy commuity clinic,MO,STOPPED,Green,Green,Red,Green
128517333,St Vincent Ipa Medical Group,CA,STOPPED,Red,Red,Red,Green
128512583,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
128512590,Aspire365 Missouri LLC,MO,STOPPED,Green,Green,Red,Green
128512575,Upward Health of La Professional Medical,LA,STOPPED,Green,Green,Green,Green
128501378,Emory Specialty Associates,GA,STOPPED,Red,Green,Red,Green
128496613,"Neighborhood Health Clinics, Inc.",IN,STOPPED,Green,Green,Green,Green
128488942,Kaufman Allergy Asthma And Immunology PLLC,VA,STOPPED,Yellow,Green,Yellow,Green
128488946,Northchase Family Practice Clinic,TX,STOPPED,Green,Green,Red,Green
128478537,Bay Childrens Physicians,CA,STOPPED,Green,Green,Red,Green
128478536,"Beacon IPA, LLC",NY,STOPPED,Green,Green,Red,Green
128472613,Jefferson Ctr For Mental Health,CO,STOPPED,Yellow,Green,Green,Green
128462203,Pediatric Assoc,FL,STOPPED,Green,Green,Yellow,Green
128453000,Perimeter Pediatrics,GA,STOPPED,Green,Green,Red,Green
128445198,Medstar Medical Group Ii,MD,STOPPED,Red,Green,Red,Green
128445202,One MedStar Primary Care LLC,DC,STOPPED,Yellow,Green,Red,Green
128438388,Legacy Healthcare Services,GA,STOPPED,Yellow,Yellow,Yellow,Green
128430227,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
128418953,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Green,Green,Red,Green
128415258,NEBRASKA PEDIATRIC PRACTICE IN,IA,STOPPED,Red,Green,Red,Green
128415261,Ucsf Medical Center,CA,STOPPED,Green,Green,Red,Green
128404717,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Green,Green,Red,Green
128404718,"Clinicas del Camino Real, Inc.",CA,STOPPED,Green,Green,Green,Green
128379673,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Green,Green,Red,Green
128377246,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Green,Green,Red,Green
128372415,ABRAZO MEDICAL GROUP,AZ,STOPPED,Green,Green,Green,Green
128372416,"Jennifer Boone, LCSW LLC",GA,STOPPED,Green,Green,Yellow,Green
128371420,Theraphysics Partners of Colorado Inc,CO,STOPPED,Green,Green,Red,Green
128371419,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
128371423,Saint Lukes Physician Group,MO,STOPPED,Green,Green,Red,Green
128371424,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
128363014,"Jennifer Boone, LCSW LLC",GA,STOPPED,Green,Green,Red,Green
128355742,"Clinicas del Camino Real, Inc.",CA,STOPPED,Green,Green,Green,Green
128340431,Genesis Healthcare Partners,CA,STOPPED,Green,Green,Red,Green
128332743,Psychiatry of Texaspllc,TX,STOPPED,Green,Green,Red,Green
128330403,Mainstreet Pediatric,CO,STOPPED,Green,Green,Red,Green
128325901,Mindful Therapy Group,WA,STOPPED,Green,Green,Red,Green
128325900,Shopko 4300,WI,STOPPED,Green,Green,Red,Green
128319893,Radiology Physicians,OH,STOPPED,Green,Green,Red,Green
128319891,Project Play Therapy,TN,STOPPED,Green,Green,Red,Green
128319892,Cloud Health Medical Group,NY,STOPPED,Green,Green,Yellow,Green
128317566,Benz Michael,NJ,STOPPED,Green,Green,Red,Green
128312662,Family Counseling Center,MO,STOPPED,Green,Green,Red,Green
128312661,Platinum Hospitalists,NV,STOPPED,Green,Green,Red,Green
128310342,Blessing Hospital,MO,STOPPED,Green,Green,Green,Green
128301817,Upward Health of La Professional Medical,LA,STOPPED,Green,Green,Green,Green
128301821,Greater Maryland Pain Management,MD,STOPPED,Green,Green,Yellow,Green
128301820,Norton Emergency Medicine,KY,STOPPED,Green,Green,Red,Green
128299508,Midwest Nephrology Consultants,KS,STOPPED,Green,Green,Red,Green
128296903,Westport Clinic,IN,STOPPED,Green,Green,Red,Green
128296901,Cmfp Fargo,GA,STOPPED,Green,Green,Red,Green
128294596,Memorial Division of Pediatric Infectious Disease,FL,STOPPED,Green,Green,Yellow,Green
128294595,Attain Aba Ne,DC,STOPPED,Green,Green,Yellow,Green
128288967,Obhg California PC,CA,STOPPED,Green,Yellow,Red,Green
128288966,Peaceful Mind Behavioral Hlth & Wellness,CT,STOPPED,Green,Green,Green,Green
128286664,Access Medical Clinic Arkansas Ltc,AR,STOPPED,Green,Green,Red,Green
128054117,Kaufman Allergy Asthma And Immunology PLLC,VA,STOPPED,Green,Green,Green,Green
127973906,Primary Care Associates of California,CA,STOPPED,Red,Green,Red,Green
127973904,altamed health services,CA,STOPPED,Red,Green,Red,Green
127914164,POST-ACUTE PHYSICIANS OF OHIO,OH,STOPPED,Yellow,Yellow,Red,Green
127914169,Southwestern Health Resources Accountable Care Network,TX,STOPPED,Red,Green,Red,Green
127900780,Dansville Program ID,NY,STOPPED,Red,Green,Red,Green
127886075,Rockford Health Physicians,WI,STOPPED,Red,Green,Red,Green
127876138,New York Medical Behavioral Health Services,GA,STOPPED,Yellow,Green,Red,Green
127876136,East Georgia Pulmonary & Sleep,GA,STOPPED,Yellow,Green,Red,Green
127876141,Fisher Titus Medical Care,OH,STOPPED,Yellow,Green,Red,Green
127867430,CHI Health Partners,IA,STOPPED,Green,Green,Red,Green
127864402,The Rogosin Institute Physician Practice,NY,STOPPED,Green,Green,Red,Green
127857284,HERITAGE PROVIDER NETWORK INC,CA,STOPPED,Yellow,Green,Red,Green
127854334,Marjorie Nolan Cohn,NH,STOPPED,Green,Green,Green,Green
127848184,You Me Healthcarellc,WA,STOPPED,Green,Green,Yellow,Green
127848191,HERITAGE PROVIDER NETWORK INC,CA,STOPPED,Green,Green,Red,Green
127845113,Baton Rouge Speech And Hearing Foundation,LA,STOPPED,Red,Green,Red,Green
127840423,"METRO PHYSICAL,OCCUPATIONAL,& SPEECH THERAPY PLLC",NY,STOPPED,Green,Green,Red,Green
127840421,Total Care Aba In,IN,STOPPED,Yellow,Green,Red,Green
127832921,Weill Medical College of Cornell,NY,STOPPED,Red,Green,Red,Green
127832925,PROSPECT MEDICAL GROUP,CA,STOPPED,Red,Green,Red,Green
127829870,Meridian Healthcare,OH,STOPPED,Red,Red,Red,Green
127829874,Marjorie Nolan Cohn,NH,STOPPED,Green,Green,Green,Green
127820304,Rebecca D Bui Van,CA,STOPPED,Green,Green,Green,Green
127812490,"VAV Operations, LLC",IN,STOPPED,Green,Green,Red,Green
127812485,"VAV Operations, LLC",IN,STOPPED,Yellow,Green,Red,Green
127809471,"ANGELES IPA, A MEDICAL CORPORATION",CA,STOPPED,Yellow,Green,Red,Green
127791774,"Key Medical Group, Inc",CA,STOPPED,Red,Green,Red,Green
127791783,"Southwest General Medical Group, Inc.",OH,STOPPED,Green,Green,Red,Green
127791785,Emory Healthcare Network,GA,STOPPED,Green,Green,Red,Green
127784245,Eggleton And Langton Physical Therapy Management Services,CA,STOPPED,Green,Green,Red,Green
127784243,Eggleton And Langton Physical Therapy Management Services,CA,STOPPED,Yellow,Green,Red,Green
127781273,California Rehabilitation And Sports Therapy,CA,STOPPED,Green,Green,Red,Green
127781277,Eggleton And Langton Physical Therapy Management Services,CA,STOPPED,Green,Green,Red,Green
127778321,WellStar Clinical Partner,GA,STOPPED,Red,Green,Red,Green
127773416,Bay Childrens Physicians,CA,STOPPED,Green,Green,Red,Green
127773410,Tiopa,FL,STOPPED,Green,Red,Yellow,Green
127770232,Ucsf Medical Center,CA,STOPPED,Green,Green,Red,Green
127770231,Alk Counseling,OH,STOPPED,Green,Green,Red,Green
127765212,Institute for Family Health,NY,STOPPED,Red,Green,Red,Green
127762308,Camden Clark Physician Corporation,WV,STOPPED,Green,Green,Red,Green
127756500,MemorialCare Medical Foundation,CA,STOPPED,Yellow,Green,Red,Green
127753596,MemorialCare Medical Foundation,CA,STOPPED,Yellow,Green,Red,Green
127743907,Woodland Clinic,CA,STOPPED,Yellow,Green,Red,Green
127732645,Eastern Shore Rural Health System,VA,STOPPED,Green,Green,Red,Green
127727591,MemorialCare Medical Foundation,CA,STOPPED,Yellow,Green,Red,Green
127727577,Trinity Health of New England Medical Group Inc.,CT,STOPPED,Green,Green,Red,Green
127724368,Ucsf Medical Center,CA,STOPPED,Green,Green,Red,Green
127724365,Optum Care Network - Redlands,CA,STOPPED,Red,Green,Red,Green
127718714,Acrmc Family Medicine,OH,STOPPED,Green,Green,Red,Green
127710286,Mercy Health Lima Intensivists,OH,STOPPED,Red,Green,Red,Green
127710285,Assoc of Univ Physicans,WA,STOPPED,Green,Green,Green,Green
127710280,Diversus Health Inc,CO,STOPPED,Red,Red,Green,Green
127710287,County of Ventura,CA,STOPPED,Red,Green,Red,Green
127710276,Mhs Physician Services,WI,STOPPED,Red,Green,Red,Green
127700797,Ridgeview Psychiatric Hospital And Center,VA,STOPPED,Green,Green,Red,Green
127696224,Milestone Pediatric Therapy,GA,STOPPED,Yellow,Green,Red,Green
127693467,Mhs Physician Services,WI,STOPPED,Red,Green,Red,Green
127684300,Families of Arkansas,AR,STOPPED,Red,Yellow,Red,Green
127684293,Optum Care Network - Redlands,CA,STOPPED,Green,Green,Red,Green
127681562,Edmonson Health Center LLC,KY,STOPPED,Green,Green,Red,Green
127676571,California Rehabilitation And Sports Therapy,CA,STOPPED,Yellow,Green,Red,Green
127676558,Allied Pacific of California,CA,STOPPED,Green,Green,Red,Green
127676560,PROSPECT MEDICAL GROUP,CA,STOPPED,Green,Green,Red,Green
127676562,California Rehabilitation And Sports Therapy,CA,STOPPED,Green,Green,Red,Green
127668659,Mokscare Family Medicine,KS,STOPPED,Yellow,Red,Red,Green
127665634,HERITAGE PROVIDER NETWORK INC,CA,STOPPED,Green,Green,Red,Green
127665633,Bon Secours Medical Group Richmond Speciality Care LLC,VA,STOPPED,Yellow,Yellow,Red,Green
127662923,Starling Physicians PLLC,CT,STOPPED,Red,Green,Red,Green
127662926,"OrthoTennessee, PC",TN,STOPPED,Green,Green,Red,Green
127660222,"Lakewood Resource and Referral center, Inc.",NJ,STOPPED,Green,Green,Red,Green
127660221,"A Behavioral Approach, LLC",CT,STOPPED,Yellow,Green,Red,Green
127657183,Optum Care Network - Redlands,CA,STOPPED,Green,Green,Red,Green
127655536,"Bayview Physician Services, PC",VA,STOPPED,Yellow,Green,Yellow,Green
127652568,"Beacon IPA, LLC",NY,STOPPED,Yellow,Green,Red,Green
127652573,Nuestra Familia Medical Group,CA,STOPPED,Yellow,Green,Red,Green
127641182,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
127641179,Pawnee Mental Health Mhc,KS,STOPPED,Green,Green,Red,Green
127641184,Ucsf Medical Center,CA,STOPPED,Green,Green,Red,Green
127638927,Promed Pomona Valley PVMG,CA,STOPPED,Yellow,Green,Red,Green
127633367,Regal Medical Group,CA,STOPPED,Green,Yellow,Red,Green
127633373,G3 Physical Therapy & Wellness Center,CA,STOPPED,Red,Green,Red,Green
127630709,Mercy Medical Group and Mercy Imaging Centers,CA,STOPPED,Red,Green,Red,Green
127630710,Southern Colorado Clinic PC,CO,STOPPED,Yellow,Green,Yellow,Green
127617598,Theoria Medical,IN,STOPPED,Red,Green,Yellow,Green
127617596,Optum Health Plan of California,CA,STOPPED,Red,Red,Red,Green
127614997,Optum Care Network - Redlands,CA,STOPPED,Green,Green,Red,Green
127610177,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
127602843,Hughston Clinic Southeast,GA,STOPPED,Yellow,Green,Red,Green
127599459,Mindpath Health,CA,STOPPED,Green,Green,Red,Green
127595998,Re-Group Community Health,KY,STOPPED,Green,Green,Red,Green
127584696,Aspire365 Missouri LLC,MO,STOPPED,Green,Green,Red,Green
127584697,CHARLES B. WANG COMMUNITY HEALTH CENTER,NY,STOPPED,Green,Green,Red,Green
127580522,One Cross Community,KY,STOPPED,Yellow,Green,Red,Green
127580519,"MIKLA DUNNING PHYSICAL THERAPY SYSTEMS, PC",CA,STOPPED,Green,Green,Red,Green
127578044,Preferred IPA of California,CA,STOPPED,Green,Green,Yellow,Green
127573285,Trinity Health of New England Medical Group Inc.,CT,STOPPED,Yellow,Green,Yellow,Green
127550087,Ohiohealth Physician Group,OH,STOPPED,Green,Green,Red,Green
127540703,Robert Pauline Physical Therapy,CA,STOPPED,Green,Green,Red,Green
127533249,Occspecialists Corp,CA,STOPPED,Red,Green,Red,Green
127533246,Peninsula Institute For Community Health,VA,STOPPED,Green,Green,Yellow,Green
127518883,Hackensack University Medical Group,NJ,STOPPED,Green,Green,Red,Green
127518879,Metrohealth Professional Group,OH,STOPPED,Red,Green,Red,Green
127511988,Bay Childrens Physicians,CA,STOPPED,Green,Green,Red,Green
127511987,WOMENS HEALTH ARIZONA,AZ,STOPPED,Green,Green,Red,Green
127500397,Health Affiliates Maine,ME,STOPPED,Green,Green,Red,Green
127474894,Camarena Health,CA,STOPPED,Yellow,Red,Red,Green
127472624,Thompson Nursng Home,WNY,STOPPED,Green,Green,Red,Green
127468140,Shopko 4300,WI,STOPPED,Green,Green,Red,Green
127468137,You Me Healthcarellc,WA,STOPPED,Green,Green,Red,Green
127462200,Radiology Physicians,OH,STOPPED,Green,Green,Red,Green
127462198,Capital Imaging Assoc,NY,STOPPED,Green,Green,Red,Green
127462201,Grace Pediatrics,TN,STOPPED,Green,Green,Red,Green
127459945,Marjorie Nolan Cohn,NH,STOPPED,Green,Green,Green,Green
127452976,Missouri Delta Medical Center,MO,STOPPED,Green,Green,Green,Green
127446228,South Bossier Medical,LA,STOPPED,Green,Green,Red,Green
127446226,Re-Group Community Health,KY,STOPPED,Green,Green,Red,Green
127443078,Pawnee Mental Health Mhc,KS,STOPPED,Green,Green,Red,Green
127440077,Deaconess Specialty Physicians,IN,STOPPED,Green,Green,Red,Green
127440079,New Horizons Behavioral Health,GA,STOPPED,Green,Green,Red,Green
127438316,Florida Cancer Specialists & Research Institute,FL,STOPPED,Green,Green,Green,Green
127432165,Southern Colorado Clinic PC,CO,STOPPED,Green,Green,Yellow,Green
127432164,Eastern Connecticut Pathology Consultants PC,CT,STOPPED,Green,Green,Yellow,Green
127432167,"Pinnacle Gastroenterology Associates, PLLC",AR,STOPPED,Green,Green,Red,Green
127234511,Mokscare Family Medicine,KS,STOPPED,Yellow,Red,Red,Green
127232300,Ascentist Physicians Group,KS,STOPPED,Yellow,Red,Red,Green
127232301,Kansas University Physicians,KS,STOPPED,Yellow,Red,Red,Green
127226148,Kansas University Physicians,KS,STOPPED,Yellow,Red,Red,Green
127226150,Preferred Podiatry Group of Kansas,KS,STOPPED,Yellow,Red,Red,Green
127226149,Kansas Univ Phys,KS,STOPPED,Red,Red,Red,Green
127213792,Supportive Care ABA IN,IN,STOPPED,Yellow,Green,Green,Green
127201375,Ascentist Physicians Group,KS,STOPPED,Yellow,Red,Red,Green
127198000,Primary Care of Kansas,KS,STOPPED,Yellow,Red,Red,Green
127190838,Saint Lukes Physician Group,KS,STOPPED,Yellow,Red,Red,Green
127190839,Genesis Family Health,KS,STOPPED,Yellow,Red,Red,Green
127174411,Iu Health Medical Group,IN,STOPPED,Red,Green,Red,Green
127156974,Mokscare Family Medicine,KS,STOPPED,Red,Red,Red,Green
127113473,Optum Health Plan of California,CA,STOPPED,Red,Red,Red,Green
127106328,"River City Medical Group, Inc.",CA,STOPPED,Red,Green,Red,Green
127106326,HERITAGE PROVIDER NETWORK INC,CA,STOPPED,Yellow,Green,Red,Green
127106327,"River City Medical Group, Inc.",CA,STOPPED,Red,Green,Red,Green
127103032,PROSPECT MEDICAL GROUP,CA,STOPPED,Yellow,Green,Red,Green
127103031,PROSPECT MEDICAL GROUP,CA,STOPPED,Green,Green,Red,Green
127097624,Community Health Partners,CA,STOPPED,Green,Yellow,Red,Green
127097627,CHARLES B. WANG COMMUNITY HEALTH CENTER,NY,STOPPED,Red,Green,Red,Green
127074631,Optum Health Plan of California,CA,STOPPED,Red,Green,Red,Green
127074630,San Diego Physicians MG,CA,STOPPED,Green,Green,Red,Green
127063735,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
127063730,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
127063739,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
127063738,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
127063732,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
127063731,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
127060890,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
127055602,Optum Health Plan of California,CA,STOPPED,Yellow,Green,Red,Green
127048181,Roanld Garcia,CA,STOPPED,Red,Red,Red,Green
127044997,Preferred IPA of California,CA,STOPPED,Yellow,Green,Yellow,Green
127045003,Optum Health Plan of California,CA,STOPPED,Green,Green,Red,Green
127035086,"Autism Brain Alternatives, Inc",IN,STOPPED,Green,Green,Green,Green
127035080,Optum Health Plan of California,CA,STOPPED,Red,Green,Red,Green
127035084,Norton Childrens Medical Group,KY,STOPPED,Red,Red,Red,Green
127025619,Freeman Health System,MO,STOPPED,Red,Yellow,Red,Green
127025617,Freeman Health System,MO,STOPPED,Red,Red,Red,Green
127016180,PROSPECT MEDICAL GROUP,CA,STOPPED,Green,Green,Red,Green
127013037,Optum Care Network San Bernardino,CA,STOPPED,Red,Red,Red,Green
127013040,Bay Childrens Physicians,CA,STOPPED,Yellow,Green,Red,Green
127004823,Freeman Health System,MO,STOPPED,Red,Red,Red,Green
127001431,El Paso Medical Network,TX,STOPPED,Red,Green,Red,Green
126995201,Assoc of Univ Physicans,WA,STOPPED,Green,Green,Green,Green
126986413,Dignity Health Medical Network Central Ca,CA,STOPPED,Green,Green,Red,Green
126979940,Oliver Street 5.01(A) Inc,TX,STOPPED,Red,Green,Red,Green
126979939,Southwest Virginia Community Health Systems Inc,TN,STOPPED,Red,Green,Red,Green
126979934,Premier Orthopaedics and Sports Med DBA Hughston Clinic Orthopaedics,TN,STOPPED,Green,Green,Red,Green
126973331,Mindpath Health,CA,STOPPED,Green,Green,Red,Green
126970287,"Autism Brain Alternatives, Inc",IN,STOPPED,Green,Green,Green,Green
126970284,"Autism Brain Alternatives, Inc",IN,STOPPED,Green,Green,Green,Green
126970277,Oliver Street 5.01(A) Inc,TX,STOPPED,Red,Green,Red,Green
126970278,Fitly Spoken,GA,STOPPED,Yellow,Green,Red,Green
126970283,"River City Medical Group, Inc.",CA,STOPPED,Red,Green,Red,Green
126963601,Mindpath Health,CA,STOPPED,Red,Green,Red,Green
126957549,Woodland Clinic,CA,STOPPED,Green,Green,Red,Green
126957544,Wellmed Medical Group,TX,STOPPED,Red,Red,Red,Green
126948527,Rehabilitation Network of Arkansas Inc,AR,STOPPED,Red,Green,Red,Green
126948524,"MIKLA DUNNING PHYSICAL THERAPY SYSTEMS, PC",CA,STOPPED,Yellow,Green,Red,Green
126945526,"Mary Washington Eye Care Center, LLC",VA,STOPPED,Green,Green,Yellow,Green
126942545,Rockland Endocrine & Diabetes Services,NY,STOPPED,Green,Green,Red,Green
126937060,Camden Clark Physician Corporation,WV,STOPPED,Yellow,Green,Red,Green
126937058,Julie T Chen MD,CA,STOPPED,Green,Green,Red,Green
126931505,HERITAGE PROVIDER NETWORK INC,CA,STOPPED,Green,Green,Red,Green
126931513,Diversus Health Inc,CO,STOPPED,Red,Red,Green,Green
126925099,Connecticut Imaging Partners,CT,STOPPED,Green,Green,Red,Green
126925098,Connecticut Imaging Partners,CT,STOPPED,Green,Green,Red,Green
126925100,Seoul Medial Group,CA,STOPPED,Green,Green,Red,Green
126921415,"University Surgeons, Inc.",IN,STOPPED,Red,Green,Green,Green
126918498,CT Imaging Partners,CT,STOPPED,Green,Green,Red,Green
126913306,Mark David Levine MD Professional Corporation,CA,STOPPED,Red,Red,Red,Green
126913296,Arnett Clinic LLC,IN,STOPPED,Red,Green,Green,Green
126913299,Yale University School,CT,STOPPED,Green,Green,Yellow,Green
126908868,Cleveland Clinic Foundation,OH,STOPPED,Green,Green,Red,Green
126903088,Agape Community Health Ctr,FL,STOPPED,Green,Green,Green,Green
126900186,Norton Neurosurgical Institute of Kentucky,KY,STOPPED,Green,Green,Red,Green
126900187,Bay Childrens Physicians,CA,STOPPED,Green,Green,Red,Green
126900191,Western Connecticut Medical Group,CT,STOPPED,Red,Green,Yellow,Green
126900196,Hudson MD Group,NJ,STOPPED,Green,Green,Yellow,Green
126900199,Foothills Academy Inc,KY,STOPPED,Green,Red,Green,Green
126897297,Healthcare La IPA,CA,STOPPED,Yellow,Green,Red,Green
126897304,Regal Medical Group,CA,STOPPED,Yellow,Green,Red,Green
126897309,FAST PACE MEDICAL CLINIC PLLC,TN,STOPPED,Red,Green,Red,Green
126897314,Complex Care Medical Services,TX,STOPPED,Green,Green,Red,Green
126897319,ProHealth Physicians PC,CT,STOPPED,Red,Green,Yellow,Green
126897293,Eggleton And Langton Physical Therapy Management Services,CA,STOPPED,Yellow,Green,Red,Green
126894488,Medalliance Med Health Services,VA,STOPPED,Red,Green,Red,Green
126894485,Associates In Brief Therapy,VA,STOPPED,Green,Green,Red,Green
126894475,Genesis Healthcare Partners,CA,STOPPED,Green,Green,Red,Green
126894472,East Coast Valley Home Health Inc,VA,STOPPED,Green,Green,Yellow,Green
126890422,Bay Childrens Physicians,CA,STOPPED,Green,Green,Red,Green
126890428,HOSPITAL FOR SPECIAL CARE,CT,STOPPED,Green,Green,Red,Green
126886497,Beacon IPA,NY,STOPPED,Yellow,Green,Red,Green
126886465,Cleveland Clinic Foundation,OH,STOPPED,Green,Green,Red,Green
126886472,Clinica Family Health Thornton,CO,STOPPED,Green,Green,Red,Green
126886476,A Better Way Psychiatry,CA,STOPPED,Green,Red,Red,Green
126886485,John T Mather Memorial Hospital,NY,STOPPED,Green,Green,Red,Green
126886492,"Autism Brain Alternatives, Inc",IN,STOPPED,Green,Green,Yellow,Green
